 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,0,2,1,0,0,0
01:00 - 02:00,0,0,0,2,2,0,0
02:00 - 03:00,0,0,1,0,1,0,0
03:00 - 04:00,0,0,1,0,0,1,0
04:00 - 05:00,0,1,0,0,1,0,0
05:00 - 06:00,1,0,0,0,0,0,0
06:00 - 07:00,0,1,4,0,2,0,0
07:00 - 08:00,7,0,4,4,6,0,0
08:00 - 09:00,12,12,9,4,7,0,0
09:00 - 10:00,10,13,14,10,6,1,1
10:00 - 11:00,12,12,17,10,14,0,0
11:00 - 12:00,13,14,22,3,10,0,1
12:00 - 13:00,10,20,21,12,11,0,0
13:00 - 14:00,9,14,21,15,27,0,0
14:00 - 15:00,16,20,25,19,10,0,0
15:00 - 16:00,6,12,16,18,11,1,0
16:00 - 17:00,10,14,12,4,8,1,0
17:00 - 18:00,11,3,2,8,3,0,0
18:00 - 19:00,2,3,0,6,3,1,0
19:00 - 20:00,6,3,1,5,1,0,0
20:00 - 21:00,2,5,3,1,1,0,0
21:00 - 22:00,1,3,4,1,1,0,0
22:00 - 23:00,3,1,0,1,0,0,0
23:00 - 00:00,2,2,0,2,1,0,0
